entropy,dataset
1.3458292585427858e-05,Test(in-house)
5.454713927993009e-13,Test(in-house)
4.46935034683173e-09,Test(in-house)
0.7576217965050216,Test(in-house)
3.3533687295281235e-08,Test(in-house)
2.3334937285724533e-15,Test(in-house)
0.0005802100361396005,Test(in-house)
0.0002640325081970456,Test(in-house)
0.017945541027313983,Test(in-house)
7.434426415140013e-11,Test(in-house)
0.7973772362050047,Test(in-house)
4.2549486891664744e-05,Test(in-house)
1.5322907916884096e-08,Test(in-house)
2.1620968515792845e-15,Test(in-house)
2.8379226912584017e-10,Test(in-house)
5.331225241474475e-10,Test(in-house)
0.9924924415381979,Test(in-house)
1.879558400848423e-06,Test(in-house)
0.42940723429256333,Test(in-house)
0.008101951266293502,Test(in-house)
2.2272423172204394e-08,Test(in-house)
0.03290340105761146,Test(in-house)
0.03284307403222909,Test(in-house)
0.00016378524105156462,Test(in-house)
4.194376071135358e-10,Test(in-house)
0.7656025339866465,Test(in-house)
0.7207971240014943,Test(in-house)
0.1971233161200791,Test(in-house)
7.216770383559966e-13,Test(in-house)
8.481181289648278e-09,Test(in-house)
0.4196931106366548,Test(in-house)
0.0004569317379535182,Test(in-house)
1.062061263130505e-07,Test(in-house)
3.359922022448509e-07,Test(in-house)
1.2011158432390772e-17,Test(in-house)
4.340096828216948e-13,Test(in-house)
1.787201980779348e-10,Test(in-house)
1.5633687606867726e-17,Test(in-house)
2.6610398717552388e-15,Test(in-house)
8.614676205745842e-15,Test(in-house)
2.0464803360250588e-10,Test(in-house)
1.8022796622225215e-07,Test(in-house)
0.008043390955499859,Test(in-house)
1.9589337036572327e-08,Test(in-house)
2.396170947255357e-07,Test(in-house)
6.160977514956823e-08,Test(in-house)
0.02557833939692715,Test(in-house)
0.3760364508459767,Test(in-house)
3.8343451592983624e-11,Test(in-house)
4.948944087828707e-10,Test(in-house)
1.3738004197269241e-06,Test(in-house)
0.0008804416272653186,Test(in-house)
5.456376305325592e-09,Test(in-house)
1.421307100284849e-08,Test(in-house)
2.5295019730475024e-06,Test(in-house)
1.1316027583234292e-05,Test(in-house)
9.219863861697114e-15,Test(in-house)
6.830414082623208e-11,Test(in-house)
8.085850130324969e-05,Test(in-house)
4.238225694431228e-06,Test(in-house)
1.2837946476048704e-12,Test(in-house)
0.30494588759756025,Test(in-house)
1.446575355131365e-09,Test(in-house)
6.601182500363074e-08,Test(in-house)
0.38493683304412013,Test(in-house)
3.5794660161363356e-05,Test(in-house)
0.40749611052963164,Test(in-house)
2.9541251521814555e-08,Test(in-house)
8.022862426473301e-08,Test(in-house)
2.594621395780581e-11,Test(in-house)
8.344974380833735e-08,Test(in-house)
0.42892098363627873,Test(in-house)
7.079980917827759e-12,Test(in-house)
2.1948773410844547e-11,Test(in-house)
4.831623621667835e-11,Test(in-house)
0.10780302720831102,Test(in-house)
0.9884004102772295,Test(in-house)
1.4915483471760265e-07,Test(in-house)
0.17174062685981872,Test(in-house)
0.00028914645222373697,Test(in-house)
0.14780016977775162,Test(in-house)
4.010131362262296e-09,Test(in-house)
1.7872051231000195e-10,Test(in-house)
9.429970627306458e-14,Test(in-house)
3.0857717163370783e-12,Test(in-house)
0.0027013482982999404,Test(in-house)
6.728704159113394e-09,Test(in-house)
0.000164829066307579,Test(in-house)
6.288662402755832e-06,Test(in-house)
7.618209588485203e-05,Test(in-house)
7.657284224415868e-08,Test(in-house)
0.04352051138727597,Test(in-house)
0.3066459433457695,Test(in-house)
0.9091685991578792,Test(in-house)
4.538915815489324e-07,Test(in-house)
2.1125273701812384e-06,Test(in-house)
4.6976101931681e-11,Test(in-house)
2.7970476885910844e-06,Test(in-house)
3.2650764070602113e-13,Test(in-house)
7.742135526763165e-11,Test(in-house)
3.346489975934108e-13,Test(in-house)
1.813927162837032e-09,Test(in-house)
5.050268317307551e-14,Test(in-house)
6.556525968760456e-11,Test(in-house)
5.481762438452848e-08,Test(in-house)
1.5222978563226747e-09,Test(in-house)
7.404390847349116e-14,Test(in-house)
0.0005209559069850076,Test(in-house)
7.392319938100887e-09,Test(in-house)
5.041577884576867e-09,Test(in-house)
2.554184886432509e-09,Test(in-house)
1.3697514627007056e-11,Test(in-house)
0.5354103495174831,Test(in-house)
4.446468484723837e-14,Test(in-house)
1.648715833304942e-07,Test(in-house)
1.1357574118668365e-07,Test(in-house)
1.671655500111042e-15,Test(in-house)
1.1508778500808581e-05,Test(in-house)
2.657879975293196e-11,Test(in-house)
0.1241043096460179,Test(in-house)
6.521963387365023e-12,Test(in-house)
2.142889451651188e-13,Test(in-house)
1.2027234634874692e-11,Test(in-house)
5.11311949283096e-11,Test(in-house)
1.2897562148891071e-08,Test(in-house)
0.19216619538352023,Test(in-house)
1.934039970217208e-14,Test(in-house)
1.6719036722354913e-15,Test(in-house)
5.89348919783007e-10,Test(in-house)
3.203154941577135e-09,Test(in-house)
4.586745909913343e-11,Test(in-house)
1.598631803308245e-15,Test(in-house)
2.63793834923105e-09,Test(in-house)
8.798097551786379e-11,Test(in-house)
4.378521332323169e-12,Test(in-house)
0.3327145671464735,Test(in-house)
1.395874310175222e-17,Test(in-house)
6.545655605602376e-11,Test(in-house)
5.407464599072356e-13,Test(in-house)
2.6113449384666814e-13,Test(in-house)
3.714774373120047e-10,Test(in-house)
0.033574314421003525,Test(in-house)
4.268677321155609e-06,Test(in-house)
1.4176593678508922e-05,Test(in-house)
9.747626353958478e-10,Test(in-house)
5.622434991655613e-06,Test(in-house)
7.466224897880236e-19,Test(in-house)
4.1169242371460774e-08,Test(in-house)
0.19153050310455458,Test(in-house)
7.482133247396446e-11,Test(in-house)
3.126184099363507e-17,Test(in-house)
0.26941004026486226,Test(in-house)
6.333969959104281e-18,Test(in-house)
2.2286511484488118e-13,Test(in-house)
0.00012782770972026266,Test(in-house)
2.856898002386622e-14,Test(in-house)
2.453139885518743e-11,Test(in-house)
0.00015443668756964595,Test(in-house)
7.468067456952973e-13,Test(in-house)
0.0006201792420945949,Test(in-house)
0.0013009336788022952,Test(in-house)
5.1793980069861945e-09,Test(in-house)
0.10450259421850487,Test(in-house)
3.2241320836871167e-07,Test(in-house)
2.8863645050066346e-08,Test(in-house)
9.290120912645704e-17,Test(in-house)
9.900456675330343e-14,Test(in-house)
2.437181474733327e-12,Test(in-house)
1.99398990304897e-07,Test(in-house)
5.53549675113145e-14,Test(in-house)
6.036920182431304e-11,Test(in-house)
3.8357743199127324e-11,Test(in-house)
1.8763332492640735e-14,Test(in-house)
2.3726563191489573e-06,Test(in-house)
3.777135598017202e-05,Test(in-house)
3.680225814705927e-10,Test(in-house)
3.174796423212897e-09,Test(in-house)
1.513096516007707e-11,Test(in-house)
0.5151868812269793,Test(in-house)
3.5268216512758686e-15,Test(in-house)
1.1791683955292174e-06,Test(in-house)
1.2531951987841753e-09,Test(in-house)
0.0037897500043701784,Test(in-house)
4.425761167336019e-12,Test(in-house)
0.22065062913503314,Test(in-house)
2.1386571263670487e-06,Test(in-house)
1.3117322715809674e-10,Test(in-house)
0.300666684869777,Test(in-house)
8.209496174554267e-09,Test(in-house)
1.518954169026536e-11,Test(in-house)
0.005151861872861116,Test(in-house)
2.7990030062430746e-09,Test(in-house)
0.13112529535700912,Test(in-house)
6.60153195148825e-11,Test(in-house)
2.4523337102863068e-06,Test(in-house)
1.604803998426948e-05,Test(in-house)
9.848635496809806e-10,Test(in-house)
2.796570659525348e-06,Test(in-house)
0.05519731136680708,Test(in-house)
1.9980886206496036e-11,Test(in-house)
6.314987923179435e-14,Test(in-house)
0.09625075634240553,Test(in-house)
8.176694164990442e-12,Test(in-house)
0.012789838369319923,Test(in-house)
7.76802631136198e-17,Test(in-house)
1.1849940773654534e-09,Test(in-house)
6.011304416055121e-08,Test(in-house)
2.561693699759016e-13,Test(in-house)
1.8572363742321576e-09,Test(in-house)
1.063094387232246e-14,Test(in-house)
4.937838789656434e-09,Test(in-house)
2.704789636884968e-18,Test(in-house)
1.1805770488749382e-09,Test(in-house)
1.286448522364122e-09,Test(in-house)
2.7146116038216373e-15,Test(in-house)
8.389030621145722e-15,Test(in-house)
8.697684905548201e-05,Test(in-house)
2.3110494095455814e-05,Test(in-house)
0.5063908422083875,Test(in-house)
1.2521176293208988e-07,Test(in-house)
8.595575090181032e-11,Test(in-house)
3.3748819936694835e-07,Test(in-house)
0.14740919285678805,Test(in-house)
5.531352202156746e-07,Test(in-house)
4.981903218338069e-07,Test(in-house)
1.0612945371357715e-14,Test(in-house)
9.313178041051755e-12,Test(in-house)
3.569089317716932e-08,Test(in-house)
1.1885070379348756e-08,Test(in-house)
3.6401761660121783e-06,Test(in-house)
2.2617123584829301e-07,Test(in-house)
3.7090936039973257e-07,Test(in-house)
1.1484882193641136e-08,Test(in-house)
3.1663807129389757e-12,Test(in-house)
6.671730300200371e-08,Test(in-house)
0.08066697795593607,Test(in-house)
1.2659498065421218e-14,Test(in-house)
0.3419621778844613,Test(in-house)
4.1802109139385557e-17,Test(in-house)
7.233413069832621e-08,Test(in-house)
6.191605595233714e-10,Test(in-house)
1.0935069935840858e-09,Test(in-house)
0.03869285383139876,Test(in-house)
0.9243209016511765,Test(in-house)
0.0029049671242073766,Test(in-house)
1.38166993543732e-12,Test(in-house)
6.491356594794944e-08,Test(in-house)
2.027570915205663e-11,Test(in-house)
0.00039594841575048967,Test(in-house)
0.3745612825318896,Test(in-house)
2.4585143558202707e-08,Test(in-house)
4.316548945979609e-09,Test(in-house)
0.00023634294460531596,Test(in-house)
1.0017169504506066e-10,Test(in-house)
2.45278299976445e-06,Test(in-house)
1.862801746489905e-09,Test(in-house)
4.301958821375506e-08,Test(in-house)
1.0709759869183927e-12,Test(in-house)
7.708405304860397e-12,Test(in-house)
0.2781201904182241,Test(in-house)
7.227770522127355e-06,Test(in-house)
0.6533108553290722,Test(in-house)
4.13032597187426e-12,Test(in-house)
0.6699094942396551,Test(in-house)
1.8390292304746405e-05,Test(in-house)
0.5815663777232796,Test(in-house)
1.7628643509905123e-08,Test(in-house)
0.5318231829099821,Test(in-house)
3.6507719030432744e-10,Test(in-house)
3.0070959020577447e-12,Test(in-house)
2.1046209009436643e-15,Test(in-house)
1.7146331943357785e-12,Test(in-house)
7.817421547031542e-17,Test(in-house)
0.0007199606974706712,Test(in-house)
5.929630324927624e-05,Test(in-house)
2.1746664469008042e-07,Test(in-house)
4.365160322360603e-09,Test(in-house)
1.6263681269606868e-08,Test(in-house)
0.9298053920181113,Test(in-house)
6.853949226351479e-10,Test(in-house)
8.682349708750874e-11,Test(in-house)
6.647734926490011e-16,Test(in-house)
2.5938520031308433e-08,Test(in-house)
0.3515705490808608,Test(in-house)
0.00283580738507207,Test(in-house)
3.139393534884478e-06,Test(in-house)
4.2676978305702097e-05,Test(in-house)
4.944409394691785e-07,Test(in-house)
0.0008557516897157159,Test(in-house)
1.9338305379268267e-07,Test(in-house)
3.526028550529999e-11,Test(in-house)
2.309915621609185e-05,Test(in-house)
1.4101178805577433e-08,Test(in-house)
0.12698367073966224,Test(in-house)
0.4739130017469558,Test(in-house)
3.598309331990615e-10,Test(in-house)
0.11671410173581248,Test(in-house)
3.629852074709762e-14,Test(in-house)
6.785517926904262e-05,Test(in-house)
1.288133592810753e-07,Test(in-house)
0.5072067123227726,Test(in-house)
3.619531381409935e-12,Test(in-house)
6.917114694777805e-12,Test(in-house)
6.49601826001417e-07,Test(in-house)
8.307348628212845e-07,Test(in-house)
3.310346312374254e-12,Test(in-house)
1.0867485712472825e-12,Test(in-house)
2.3975892205283236e-05,Test(in-house)
0.5218124735689756,Test(in-house)
9.610500013118379e-14,Test(in-house)
1.4474870490852354e-05,Test(in-house)
1.314620164044757e-07,Test(in-house)
6.945013917789921e-14,Test(in-house)
5.823498117963885e-05,Test(in-house)
3.1373792007536025e-11,Test(in-house)
2.339804102798899e-13,Test(in-house)
1.207873762114381e-12,Test(in-house)
1.0286425367970101e-05,Test(in-house)
2.4160422427541236e-07,Test(in-house)
7.046054333656911e-13,Test(in-house)
2.0713638781292723e-06,Test(in-house)
2.769796688295937e-10,Test(in-house)
5.0134485082612735e-09,Test(in-house)
4.3989799709308385e-11,Test(in-house)
0.00044770464306385417,Test(in-house)
2.256162577536252e-09,Test(in-house)
0.06441466876151984,Test(in-house)
0.21061044830951114,Test(in-house)
5.727822438764226e-07,Test(in-house)
4.3044398908808e-07,Test(in-house)
1.462451571644996e-14,Test(in-house)
0.00212905202598471,Test(in-house)
1.4868301904968229e-08,Test(in-house)
9.166294523217614e-08,Test(in-house)
2.8531329511620364e-10,Test(in-house)
0.6724619363430819,Test(in-house)
0.9486301451532131,Test(in-house)
1.6664689493400292e-09,Test(in-house)
6.41589444377664e-07,Test(in-house)
2.8415886869707563e-15,Test(in-house)
4.5459354778276566e-10,Test(in-house)
0.0002339175630683971,Test(in-house)
1.486266474130691e-10,Test(in-house)
1.2046510563748986e-10,Test(in-house)
0.2702598028932538,Test(in-house)
0.38905295247754296,Test(in-house)
0.036236489893347004,Test(in-house)
2.2797603901252074e-06,Test(in-house)
1.289979474081139e-16,Test(in-house)
0.3645354454024921,Test(in-house)
0.44816022151809365,Test(in-house)
5.7333577149018027e-08,Test(in-house)
1.915242238673313e-05,Test(in-house)
4.4060383378546963e-11,Test(in-house)
2.4763321931142857e-14,Test(in-house)
1.1416578444412755e-08,Test(in-house)
2.7823001695730862e-09,Test(in-house)
0.0016306743912196634,Test(in-house)
0.006090123386229477,Test(in-house)
8.091209413631825e-06,Test(in-house)
6.269503467844195e-06,Test(in-house)
2.2670500770046823e-11,Test(in-house)
0.6316429643092754,Test(in-house)
8.262117871573361e-13,Test(in-house)
2.5685626025827103e-12,Test(in-house)
9.121074398785933e-12,Test(in-house)
3.906404085797594e-16,Test(in-house)
3.3980173995125687e-09,Test(in-house)
7.58286664483807e-14,Test(in-house)
6.155278668018867e-12,Test(in-house)
0.036298882684871026,Test(in-house)
2.1697973237170766e-06,Test(in-house)
0.8004313005767163,Test(in-house)
5.780073692874549e-12,Test(in-house)
2.8343461973947763e-11,Test(in-house)
3.2150354676513675e-09,Test(in-house)
0.302003465016856,Test(in-house)
6.363972721609459e-09,Test(in-house)
0.004301262406479621,Test(in-house)
9.361352134773191e-15,Test(in-house)
1.738746566774436e-05,Test(in-house)
0.016594098607005024,Test(in-house)
0.31737156951741646,Test(in-house)
3.7718179172792343e-10,Test(in-house)
0.018579336112926843,Test(in-house)
7.920767850186089e-09,Test(in-house)
4.857782494239023e-09,Test(in-house)
7.272975215627507e-09,Test(in-house)
2.6751381356840032e-06,Test(in-house)
2.040911893633642e-06,Test(in-house)
4.2044027259325317e-05,Test(in-house)
0.0001342315153558124,Test(in-house)
0.30615198498679785,Test(in-house)
7.975752599824891e-10,Test(in-house)
2.5210629175420683e-12,Test(in-house)
0.013652570404393308,Test(in-house)
2.4462051304553526e-09,Test(in-house)
0.467291552752052,Test(in-house)
0.0004889665990058963,Test(in-house)
3.491078809454459e-12,Test(in-house)
7.561482702962882e-11,Test(in-house)
2.1288249529888638e-05,Test(in-house)
0.02572809475216866,Test(in-house)
3.108613819472585e-10,Test(in-house)
2.3634409994344974e-15,Test(in-house)
2.560364727222748e-10,Test(in-house)
9.597547588987702e-11,Test(in-house)
9.790551050741995e-15,Test(in-house)
0.009233234587755676,Test(in-house)
3.2876649669770326e-07,Test(in-house)
1.0027009251011313e-10,Test(in-house)
7.479492949902678e-12,Test(in-house)
8.9484169940224e-13,Test(in-house)
0.2072813055045272,Test(in-house)
4.6410543868606846e-11,Test(in-house)
3.0754774094857034e-09,Test(in-house)
0.6056877656269956,Test(in-house)
6.759145034379116e-10,Test(in-house)
0.0005086747267557745,Test(in-house)
1.4333839643604546e-12,Test(in-house)
0.0003283250309243304,Test(in-house)
5.292637574249355e-08,Test(in-house)
2.984095071046625e-16,Test(in-house)
2.1423316078952907e-12,Test(in-house)
1.4874464998454924e-20,Test(in-house)
2.7994497691675148e-11,Test(in-house)
9.51870849876066e-12,Test(in-house)
2.847866271542834e-06,Test(in-house)
9.018433221581026e-07,Test(in-house)
1.3195961257473065e-18,Test(in-house)
3.1694419466499376e-16,Test(in-house)
1.891369516949552e-15,Test(in-house)
4.4871437094903106e-10,Test(in-house)
1.383284412463851e-07,Test(in-house)
0.35306650383305616,Test(in-house)
2.180094428208887e-11,Test(in-house)
2.5376679129656135e-19,Test(in-house)
2.664227710581915e-13,Test(in-house)
0.0094310473449347,Test(in-house)
1.3187199566943232e-09,Test(in-house)
2.5981332426639155e-12,Test(in-house)
2.0814879798698495e-09,Test(in-house)
1.3076438713450107e-08,Test(in-house)
2.3974228101446837e-05,Test(in-house)
0.552517181168991,Test(in-house)
1.0380657817828727e-08,Test(in-house)
0.00021901169109750075,Test(in-house)
2.4486473512679917e-11,Test(in-house)
1.7939746453223162e-08,Test(in-house)
1.685420736024472e-10,Test(in-house)
0.9871510367747999,Test(in-house)
0.6806279213128431,Test(in-house)
3.1148594587563397e-12,Test(in-house)
1.43201845063802e-13,Test(in-house)
1.3607620530844957e-09,Test(in-house)
1.1598371809308527e-05,Test(in-house)
8.519910704569481e-10,Test(in-house)
0.0010139207854156552,Test(in-house)
0.0022046334897290474,Test(in-house)
1.5072032565158531e-10,Test(in-house)
3.604394076550942e-13,Test(in-house)
7.315856557848669e-07,Test(in-house)
4.454510619636103e-12,Test(in-house)
1.1450141648035706e-06,Test(in-house)
1.3401693535383628e-14,Test(in-house)
6.666001272080124e-08,Test(in-house)
1.8665782824868212e-14,Test(in-house)
5.176168478808408e-10,Test(in-house)
0.6539427897644966,Test(in-house)
0.0002830800984553198,Test(in-house)
0.467834678502506,Test(in-house)
0.24289646771191264,Test(in-house)
2.0055755660578164e-12,Test(in-house)
0.8132346816881488,Test(in-house)
1.606582838945409e-13,Test(in-house)
2.4499259016477453e-07,Test(in-house)
5.498438137343825e-11,Test(in-house)
1.6759509394311836e-14,Test(in-house)
0.41122410962843003,Test(in-house)
0.0008876230299946978,Test(in-house)
6.399538652946343e-11,Test(in-house)
6.016914834661734e-07,Test(in-house)
